weight logl A T phi m0 m_100 m_200 m_300 m_400
3.156176160262877986e-05 -6.024439965505839822e+00 1.523366853816086497e+00 9.982064568403734484e+01 1.000693901915107986e+00 1.506517108079995282e+01 1.635681102406107712e+01 1.636584651461223672e+01 1.637471623476691107e+01 1.638341905408395505e+01
3.149124355488673544e-05 -6.024176752696783765e+00 1.453027863874342351e+00 9.984622923682846363e+01 1.016488294020107208e+00 1.504892214743436440e+01 1.629172346278034311e+01 1.629894986835605764e+01 1.630605922695641397e+01 1.631305087289302946e+01
3.141292082441897693e-05 -6.024166978001109563e+00 1.489386449959688274e+00 9.971063354509342957e+01 1.020607355800172478e+00 1.506071716068702315e+01 1.634429604729746188e+01 1.635785683594519924e+01 1.637098635596932539e+01 1.638368024211131413e+01
3.133487643986140224e-05 -6.024154537029629886e+00 1.494539971817856916e+00 1.001138616632407974e+02 1.077799438034239721e+00 1.505890300495333278e+01 1.637038282417268320e+01 1.636522778471436368e+01 1.636000603760112426e+01 1.635471784948220630e+01
3.126332633397771899e-05 -6.023940549530697908e+00 1.520049998581832096e+00 9.986102130452808012e+01 1.001212191411422037e+00 1.505512602564774660e+01 1.634231770862468736e+01 1.634933838103563986e+01 1.635626009178790952e+01 1.636308231161442706e+01
3.118611661684428306e-05 -6.023913261946551856e+00 1.446487328493112567e+00 9.991358442098788828e+01 1.028728164658012867e+00 1.505398893329974719e+01 1.629715004071347195e+01 1.630115042211514620e+01 1.630511397227441961e+01 1.630904057413951946e+01
3.111108128414247649e-05 -6.023822210390972209e+00 1.490499417982723784e+00 1.000786076498722821e+02 1.073812394813677074e+00 1.507591637820559782e+01 1.638257889880934925e+01 1.637902401685922271e+01 1.637543739641904850e+01 1.637181912484455282e+01
3.103499760983086591e-05 -6.023770754649216741e+00 1.479286323321148178e+00 1.000231016375171009e+02 1.067299731997535472e+00 1.507951347968271349e+01 1.637418448302997831e+01 1.637314462117354452e+01 1.637210203501656380e+01 1.637105672675465229e+01
3.096324769181074156e-05 -6.023585334673311920e+00 1.488580080800186778e+00 9.951814189531900468e+01 9.883605023097511433e-01 1.507803728358713613e+01 1.634551934636671433e+01 1.636867754244396167e+01 1.639064129596904706e+01 1.641139028025400393e+01
3.090814910935904531e-05 -6.022866403143256164e+00 1.481776488613001153e+00 9.960929956418192432e+01 9.637630452774528234e-01 1.505133434995968855e+01 1.628884187493920521e+01 1.630854967619795559e+01 1.632749393104410984e+01 1.634566313403582072e+01
3.084079032360643422e-05 -6.022548102556692484e+00 1.516376581412128832e+00 9.967484480908034072e+01 1.001814087605627845e+00 1.505369890987844883e+01 1.634764603382390646e+01 1.636357848787824665e+01 1.637896065886403107e+01 1.639378608470001808e+01
3.076397028720196742e-05 -6.022542068135329885e+00 1.458059345057601153e+00 1.003927380304110528e+02 1.089257543987159238e+00 1.505476148207367082e+01 1.633002784696770249e+01 1.631227012886559891e+01 1.629375269669556303e+01 1.627448673762021158e+01
3.069207434719252957e-05 -6.022381820823173193e+00 1.482327030621091390e+00 9.959831730451062981e+01 9.575015758457775528e-01 1.506295307096136860e+01 1.629636326843281324e+01 1.631679950390580558e+01 1.633643065186893750e+01 1.635524410727614253e+01
3.062181512129183138e-05 -6.022173610082066197e+00 1.461019481606103065e+00 9.963799280628428789e+01 9.751140341321848926e-01 1.505455057412497766e+01 1.628232910797940747e+01 1.630008577043120610e+01 1.631719337811886206e+01 1.633364301618047421e+01
3.055032305250344647e-05 -6.022011017387816523e+00 1.517417347353084534e+00 9.981395757365285704e+01 9.936384304589060967e-01 1.505269454065303947e+01 1.633392487060065434e+01 1.634335823421240619e+01 1.635261458313557981e+01 1.636169264786076383e+01
3.048750450607578568e-05 -6.021569366156747982e+00 1.495076189079361573e+00 9.980494081136312445e+01 9.819925006257916866e-01 1.505693422713668639e+01 1.631035012112913662e+01 1.632026329320358471e+01 1.632998596329032992e+01 1.633951666527256208e+01
3.041188900327914836e-05 -6.021552659907235316e+00 1.448099275675452047e+00 1.000608945881344596e+02 1.051233530640197866e+00 1.508707609213412582e+01 1.634132045856275894e+01 1.633854369878216772e+01 1.633574864084023659e+01 1.633293532560453798e+01
3.033840014472726209e-05 -6.021472035861787475e+00 1.495598746483256303e+00 9.976997368705204394e+01 1.007644243971677955e+00 1.503856907659337239e+01 1.631464554744209394e+01 1.632581098855034796e+01 1.633670630288290937e+01 1.634732920406602474e+01
3.026355267167600362e-05 -6.021442171150502176e+00 1.493235997258292036e+00 9.943765355258095440e+01 9.660879640103233745e-01 1.508138162542313765e+01 1.633920260231330346e+01 1.636699824696580308e+01 1.639317084237549338e+01 1.641768734649045669e+01
3.019149958269109257e-05 -6.021325863510860188e+00 1.464452807341243057e+00 9.996238466717286997e+01 1.023521898721297063e+00 1.509283134451003150e+01 1.634519315481994539e+01 1.634698438344938864e+01 1.634876860129346454e+01 1.635054579837830957e+01
3.011709586692042334e-05 -6.021293297977371672e+00 1.506556072639397392e+00 9.998458036215168931e+01 1.033653203466080583e+00 1.508598024405477034e+01 1.638112042475309238e+01 1.638186557877837046e+01 1.638260951603343685e+01 1.638335223581976763e+01
3.004205419700632361e-05 -6.021288070884076582e+00 1.501046485994792068e+00 9.943550673653416538e+01 9.561277214668875146e-01 1.507691340408912062e+01 1.633330544975896004e+01 1.636179729325269960e+01 1.638865453440103437e+01 1.641384300598484458e+01
2.998226951636045066e-05 -6.020780086677567589e+00 1.506747157676584070e+00 9.969501689200005501e+01 1.016421866017269249e+00 1.506657835151091618e+01 1.636266797111595750e+01 1.637719727383998247e+01 1.639124237357208713e+01 1.640479808140557694e+01
2.990910585185412157e-05 -6.020723299926590499e+00 1.456156054615574513e+00 1.001846601803435988e+02 1.070482216945491727e+00 1.504755802658367259e+01 1.631706067123762338e+01 1.630871523606607454e+01 1.630020065239040505e+01 1.629151806220075471e+01
2.983593989692479392e-05 -6.020672573856801435e+00 1.480046857143273664e+00 1.003713639763882668e+02 1.098205890791757566e+00 1.504795424965102413e+01 1.634975983171997882e+01 1.633303984386143171e+01 1.631562538818057462e+01 1.629752587555180909e+01
2.976919207561805759e-05 -6.020412241717565394e+00 1.509028685862319863e+00 1.000928121346957340e+02 1.059565692148744853e+00 1.507956947708276196e+01 1.639133467899765506e+01 1.638696642990282371e+01 1.638255380260443772e+01 1.637809694688445461e+01
2.969765123436499856e-05 -6.020318317836113486e+00 1.506112124897839744e+00 9.995173341249889631e+01 1.053784107036188189e+00 1.505863457630558599e+01 1.637015038910691445e+01 1.637239104963268232e+01 1.637461961568956426e+01 1.637683606676133508e+01
2.962457666894668441e-05 -6.020281967802137757e+00 1.514600039826006217e+00 1.000688229382913619e+02 1.063568269997685611e+00 1.506623370449832322e+01 1.638694540139177036e+01 1.638372909462835025e+01 1.638048818549168928e+01 1.637722273450120980e+01
2.955835554612771995e-05 -6.020019814018144899e+00 1.472840330373776707e+00 9.951386237742855201e+01 9.845890536427532869e-01 1.507713680030896697e+01 1.632850603908643095e+01 1.635175440505999234e+01 1.637380200926307339e+01 1.639462808160733331e+01
2.948634458350918593e-05 -6.019959016797196583e+00 1.456687502189383698e+00 9.988299745865354851e+01 1.005758400789815932e+00 1.504700248563914577e+01 1.628298192008895029e+01 1.628862232246607533e+01 1.629419546530600016e+01 1.629970104670713127e+01
2.941562238969527498e-05 -6.019860370484790835e+00 1.478627298118780908e+00 1.000461363771544967e+02 1.046109124593256778e+00 1.509389942185984879e+01 1.637147121239468461e+01 1.636930892118377301e+01 1.636713592229210690e+01 1.636495223396306287e+01
2.934265965988858390e-05 -6.019843859271829523e+00 1.521237573774786078e+00 9.976109272249142634e+01 1.002840071673150923e+00 1.507693081639953014e+01 1.637150437485881938e+01 1.638337838556441994e+01 1.639495660871919824e+01 1.640623642294412221e+01
2.926951803540964734e-05 -6.019839643094270443e+00 1.487324013202050654e+00 9.985892473929560254e+01 1.012472692162079912e+00 1.503498919790953714e+01 1.630339903118615297e+01 1.631024341688744528e+01 1.631698732213062542e+01 1.632363021554659710e+01
2.921799770445133109e-05 -6.019101398355447330e+00 1.464277701738128989e+00 9.991881812635126892e+01 1.034472133120202475e+00 1.509601206171724286e+01 1.635849774412360702e+01 1.636226803360626292e+01 1.636600532385451245e+01 1.636970951747278846e+01
2.914556390433714836e-05 -6.019083557953217145e+00 1.495728228168632601e+00 1.003846571538915953e+02 1.096913724575748761e+00 1.505403628526897108e+01 1.636812234662925647e+01 1.635054296605844115e+01 1.633221208984859274e+01 1.631314034314629779e+01
2.907648364965386589e-05 -6.018956552033705165e+00 1.480995096361131136e+00 1.000628157844125070e+02 1.066902997329346015e+00 1.508641434510118629e+01 1.638050498720873094e+01 1.637765423710256840e+01 1.637478339799987737e+01 1.637189251456493011e+01
2.902050854723548447e-05 -6.018383506170981612e+00 1.482850154803649234e+00 9.960319801980182319e+01 9.636808394677656153e-01 1.508278264625772991e+01 1.632143489449585871e+01 1.634145064018085236e+01 1.636067779935212130e+01 1.637910432572065389e+01
2.894881384254246844e-05 -6.018357046943656918e+00 1.478306388395501436e+00 1.000312134101781538e+02 1.027691248273632230e+00 1.503500166824641937e+01 1.629909147954461801e+01 1.629758633403650236e+01 1.629607633529168353e+01 1.629456148911443591e+01
2.888470126174981051e-05 -6.018074190651435451e+00 1.444332635029413447e+00 9.995383278865409693e+01 1.041777797033605735e+00 1.508199893257853219e+01 1.633100556684533089e+01 1.633310524367903582e+01 1.633519438339027730e+01 1.633727296838380738e+01
2.881793480434083704e-05 -6.017888347915543612e+00 1.447384132021844794e+00 1.002129813695385963e+02 1.055686414484670488e+00 1.507125329458648721e+01 1.632118935173268071e+01 1.631133301239781730e+01 1.630125554790666698e+01 1.629095875522509473e+01
2.877762993150592328e-05 -6.016787930664627915e+00 1.485550522071632518e+00 1.000428287627757697e+02 1.015526820830430443e+00 1.506633952722095593e+01 1.632658745151805491e+01 1.632446723010825451e+01 1.632233790572384180e+01 1.632019949377119161e+01
2.871890293121200574e-05 -6.016330732823029770e+00 1.483828066872333817e+00 9.979762390645022663e+01 1.029958160834852698e+00 1.509096317982862701e+01 1.637264590820452526e+01 1.638206822547487462e+01 1.639128094169511840e+01 1.640028256125109607e+01
2.865819227576477032e-05 -6.015946931905084227e+00 1.498382271135739296e+00 1.001875851006148253e+02 1.082275833109977548e+00 1.507226599318909521e+01 1.638701554175246144e+01 1.637846935443502616e+01 1.636974239377482121e+01 1.636083586754843822e+01
2.859143160129219940e-05 -6.015779198921466175e+00 1.444706650407244997e+00 9.993157118035405517e+01 1.013032133272000035e+00 1.507567911445402231e+01 1.630470552388457506e+01 1.630796137374052890e+01 1.631119441272230119e+01 1.631440458098285617e+01
2.852830903738522609e-05 -6.015489383663097378e+00 1.440751628992471778e+00 9.997247466018009732e+01 1.040499532546916850e+00 1.507698781303621338e+01 1.632112106036373689e+01 1.632237611625449603e+01 1.632362744506362873e+01 1.632487504304626924e+01
2.846170429789846858e-05 -6.015326802656827176e+00 1.504454377243106489e+00 9.949648899236774469e+01 9.553039997732465372e-01 1.506769939386511226e+01 1.632306368410324993e+01 1.634878798098303676e+01 1.637321717359137097e+01 1.639632656546931599e+01
2.839566927279980684e-05 -6.015149634354554742e+00 1.493730180029254617e+00 1.003117783679135187e+02 1.088269547694675099e+00 1.504406478095809874e+01 1.635346155689689951e+01 1.633917502983429060e+01 1.632439460078452953e+01 1.630912590639768212e+01
2.833383749940813972e-05 -6.014829515738851384e+00 1.483091589948178246e+00 1.003313275932145245e+02 1.085840259266233288e+00 1.504088390635763872e+01 1.633834145037631913e+01 1.632315607027269166e+01 1.630741865535984658e+01 1.629113598079915448e+01
2.828585684117152939e-05 -6.014024356033579544e+00 1.500014013386445466e+00 9.952590329856734286e+01 9.556365881367522297e-01 1.506110633309296176e+01 1.631149604393242925e+01 1.633573235742498042e+01 1.635882691910834197e+01 1.638075904192836418e+01
2.822038709566780366e-05 -6.013841614100592814e+00 1.463385299676345008e+00 1.000822154577373766e+02 1.040716451728526115e+00 1.508895190278902021e+01 1.634767623902860123e+01 1.634380695284576746e+01 1.633990423596276642e+01 1.633596819235221176e+01
2.815194215783938097e-05 -6.013769932120025530e+00 1.504641274192232370e+00 9.999103053047720380e+01 1.048149662924789061e+00 1.504185335485796138e+01 1.634604974007231348e+01 1.634647244138234612e+01 1.634689472825884948e+01 1.634731660056768021e+01
2.808419034538225199e-05 -6.013679480651241249e+00 1.479660282415619532e+00 1.002851997206022361e+02 1.082927639782115259e+00 1.504076075264596213e+01 1.633519346159232200e+01 1.632217878791463050e+01 1.630875498217247710e+01 1.629492633032812421e+01
2.801429485794184462e-05 -6.013671366959940201e+00 1.460521824998280094e+00 9.954058248463326208e+01 9.746069757232335151e-01 1.508502290151376712e+01 1.631684742394359233e+01 1.633908164895379755e+01 1.636026133671457927e+01 1.638036867723918633e+01
2.794736154488279946e-05 -6.013563481463999771e+00 1.519533796869906084e+00 9.972692122529751657e+01 9.950570362755549736e-01 1.504902038839738054e+01 1.633763485926005643e+01 1.635129810715513088e+01 1.636457587340720110e+01 1.637746422772162447e+01
2.788050196451818347e-05 -6.013458687303025130e+00 1.453271397284599864e+00 1.003475207147921537e+02 1.086731725019484784e+00 1.506207594142076900e+01 1.633336193542267978e+01 1.631774002140445390e+01 1.630152359053161959e+01 1.628472032076647480e+01
2.782247097070933371e-05 -6.013042275009224724e+00 1.502807496988503688e+00 9.981702284840534389e+01 9.873043879272950241e-01 1.506660227633549098e+01 1.633021401118615401e+01 1.633949930412199336e+01 1.634861573475468433e+01 1.635756209370008918e+01
2.775424318330312409e-05 -6.012997541489790265e+00 1.482465733042950928e+00 1.002677263774743466e+02 1.065737235096896773e+00 1.503709960551670832e+01 1.632225728142907784e+01 1.630967945852409784e+01 1.629674346118562056e+01 1.628345293031956942e+01
2.770029682022012824e-05 -6.012443148832197437e+00 1.473237170653046046e+00 1.001782443622704761e+02 1.085645951304473611e+00 1.506784327189337347e+01 1.636331404793159905e+01 1.635539019521779736e+01 1.634730542508769702e+01 1.633906074797461727e+01
2.763264716092564047e-05 -6.012388335664243577e+00 1.511114094127805174e+00 9.987685863070481673e+01 1.040746784339352082e+00 1.507325683536416605e+01 1.638289811117975248e+01 1.638869871645747978e+01 1.639442037986007961e+01 1.640006275802093327e+01
2.757833808141635338e-05 -6.011855665056655695e+00 1.459061508761980708e+00 9.995083041950246638e+01 1.051482330173503899e+00 1.506248543066306844e+01 1.633141615473449093e+01 1.633363615411679604e+01 1.633584400908317136e+01 1.633803969854006155e+01
2.752758982092185603e-05 -6.011197509546809314e+00 1.471368607278544793e+00 9.969413060543726601e+01 1.013071608818552072e+00 1.506005895356606317e+01 1.632323756597084952e+01 1.633754713938295566e+01 1.635138199441599482e+01 1.636473698999702009e+01
2.746558736030854528e-05 -6.010952425158637702e+00 1.464313645715038525e+00 1.002365739628757808e+02 1.069929189373234557e+00 1.508396365004921336e+01 1.635784256292303951e+01 1.634699446302557391e+01 1.633586861752987573e+01 1.632446747305448653e+01
2.739734594027654570e-05 -6.010940132290587989e+00 1.501766493812762171e+00 9.984376809845070966e+01 1.003644746899974072e+00 1.508536931581452656e+01 1.635988206008765289e+01 1.636762970115899662e+01 1.637525339695536886e+01 1.638275241055853826e+01
2.733076179633351841e-05 -6.010873403951143779e+00 1.453859899976013725e+00 1.003123180149307672e+02 1.078305225533942924e+00 1.507235292767278523e+01 1.633974102516501858e+01 1.632556421185845963e+01 1.631090782444980292e+01 1.629577747158933931e+01
2.729453188944176167e-05 -6.009699892460748316e+00 1.496822738173050560e+00 1.003329639608028714e+02 1.086471096040367845e+00 1.506850289669556275e+01 1.637835607941379834e+01 1.636296763496990891e+01 1.634701640696879110e+01 1.633050933039180563e+01
