weight logl H0 sigma epsilon tau
5.838633847626073173e-05 -4.002298621810604686e+02 4.325233640394417489e-01 2.432070669764170578e-01 7.409570535227957278e-01 6.374234871727749718e-01
5.825924110807947112e-05 -4.002295413878325121e+02 4.317961505717162196e-01 2.538126536772029040e-01 7.637181732455101679e-01 6.757333217129596337e-01
5.811575305841692308e-05 -4.002295073492429083e+02 4.458153853519243870e-01 2.290467399285943673e-01 8.971316910784137288e-01 5.462182865213438543e-01
5.797178426691645557e-05 -4.002294876993067874e+02 4.366987078600895744e-01 2.341816503933969729e-01 8.381939116346188712e-01 6.883173368005320869e-01
5.785445194996096128e-05 -4.002290137058649293e+02 4.311105485176443541e-01 2.444560119847878077e-01 7.645694469144788119e-01 6.148882473944058402e-01
5.771243998026801783e-05 -4.002289713654731713e+02 4.485376863804523828e-01 2.320759800577025800e-01 7.793086606027440633e-01 5.319410960981318937e-01
5.757916746942510605e-05 -4.002287832869243971e+02 4.565159188004653257e-01 2.326189186125370845e-01 8.313645925478559962e-01 5.364540114619873457e-01
5.743893519289511020e-05 -4.002287217264877199e+02 4.518518510051135473e-01 2.213714136933039034e-01 8.254176926724327013e-01 5.665787478149023615e-01
5.732918054817437198e-05 -4.002281343601050025e+02 4.319602680585807319e-01 2.321869475060525934e-01 8.460727387840951685e-01 6.275481970260077258e-01
5.718605068126548352e-05 -4.002281341138914854e+02 4.372972812661131137e-01 2.329016394330720163e-01 7.486363213709417153e-01 6.906690145787359736e-01
5.704740184226350267e-05 -4.002280615798223948e+02 4.413394281599949953e-01 2.443361367196852096e-01 8.277722019792678187e-01 5.110617303488127483e-01
5.690935820834013302e-05 -4.002279843180853049e+02 4.535936365042905760e-01 2.474329076005226946e-01 8.755501652274549906e-01 6.077606115937108644e-01
5.676774935516177130e-05 -4.002279757418990016e+02 4.345100064870698331e-01 2.539088824209638773e-01 7.440027465026196607e-01 7.139656883084293248e-01
5.662904307686754917e-05 -4.002279221311574133e+02 4.571214586037057881e-01 2.640239180120488305e-01 7.559825923226817235e-01 6.970454484313358678e-01
5.650442629276113436e-05 -4.002276251367790110e+02 4.543248934206609579e-01 2.264468482099054603e-01 7.917170471373652374e-01 6.258187034660200876e-01
5.639910532115253566e-05 -4.002269908180496145e+02 4.430075795402300676e-01 2.560875984366715596e-01 7.021768439999611644e-01 5.805887256786458339e-01
5.628336269103050504e-05 -4.002265451335588295e+02 4.492156151838856415e-01 2.422251566450993598e-01 6.935297052273258211e-01 6.011792909999676970e-01
5.616402048985300510e-05 -4.002261677662535249e+02 4.583193441202846330e-01 2.422061859458951860e-01 7.716651603675271920e-01 6.780827441520953514e-01
5.603855786918745125e-05 -4.002259041261445418e+02 4.596657963824495319e-01 2.567283817799592693e-01 7.428994001908425515e-01 6.703800692305957876e-01
5.592507504523467227e-05 -4.002254312640617400e+02 4.381621668931776625e-01 2.540959534494297012e-01 7.066116982063957996e-01 6.011049453887451488e-01
5.578576763974506589e-05 -4.002254253366934336e+02 4.611622463690071005e-01 2.419882286229629031e-01 8.032219876493672528e-01 5.909031776553196336e-01
5.564990181271491950e-05 -4.002253637999793909e+02 4.378539507031227185e-01 2.706650262989520606e-01 7.787284975492116956e-01 6.632793386949640269e-01
5.552006943655486443e-05 -4.002251995464715151e+02 4.410525717418712355e-01 2.682294287268898736e-01 6.997176023215696539e-01 6.831188505710075187e-01
5.541842064092240009e-05 -4.002245320722974498e+02 4.499904024238361444e-01 2.406262884100521526e-01 6.903935828260686636e-01 6.309272220640851359e-01
5.528485891326098461e-05 -4.002244450413260779e+02 4.548691456544559086e-01 2.253976059007631871e-01 8.246898839486451749e-01 6.053657092181270460e-01
5.517367980068492309e-05 -4.002239580889621493e+02 4.371044997156272593e-01 2.391138574982719922e-01 7.201841853156847328e-01 6.115376122497794276e-01
5.504360868098308622e-05 -4.002238183571537888e+02 4.423482332445028420e-01 2.345420849206014957e-01 8.347543067515177384e-01 7.070199134803903940e-01
5.492325731979057278e-05 -4.002235072239210467e+02 4.551801561733955226e-01 2.517178242052404702e-01 7.234148620184445155e-01 5.686930362346004353e-01
5.481511432852671729e-05 -4.002229781484873001e+02 4.611703132213977874e-01 2.500047539490312110e-01 8.065481696419465329e-01 6.297862002317455854e-01
5.468199064928854722e-05 -4.002229096966977409e+02 4.455678122064495317e-01 2.432609368465875610e-01 8.821652701508626571e-01 5.196571752386885956e-01
5.455614033574702169e-05 -4.002227138439416763e+02 4.502676578785209660e-01 2.325436252131713177e-01 7.984342053139594775e-01 5.240313454690090911e-01
5.443824230401340443e-05 -4.002223772229133374e+02 4.476907959164785900e-01 2.703594914574539709e-01 7.821300733870060196e-01 7.087113608717834357e-01
5.432208875790061893e-05 -4.002220131779833423e+02 4.430084723718938355e-01 2.659319771726409432e-01 7.929054096131258333e-01 5.480616915986202820e-01
5.420774461855608231e-05 -4.002216203254486118e+02 4.576083766229936955e-01 2.330940572600113392e-01 8.059360807449788000e-01 6.354497476494990194e-01
5.407459890266800261e-05 -4.002215795589424943e+02 4.449831272687844175e-01 2.502373342122454214e-01 7.036792986300024477e-01 7.483381924997856149e-01
5.394388961543273350e-05 -4.002214996881782554e+02 4.303179032966552020e-01 2.486710015803556828e-01 8.091771059955426004e-01 6.077689963478939417e-01
5.384385556736079272e-05 -4.002208558189772134e+02 4.426843838453969893e-01 2.626654015323054980e-01 8.405899826011520304e-01 6.668428057086828176e-01
5.372422540185508807e-05 -4.002205800887373357e+02 4.326715268140613468e-01 2.452516685698822030e-01 8.372215310298759539e-01 6.588998733911016759e-01
5.365305822496321765e-05 -4.002194056426144471e+02 4.469297075468112168e-01 2.354227910664448142e-01 7.625980424479568143e-01 5.378745726936872140e-01
5.351962214372391540e-05 -4.002193957576275238e+02 4.394585072969043327e-01 2.554448498169518134e-01 7.309976026422769779e-01 5.689117867529926986e-01
5.339136877754453698e-05 -4.002192950138049241e+02 4.420087905003094453e-01 2.738317268774865254e-01 7.314634713599971194e-01 6.495630986255623851e-01
5.327724328459907538e-05 -4.002189348285880328e+02 4.317256563484394016e-01 2.486038444637770628e-01 7.535474161644728497e-01 6.511141994006790501e-01
5.316021131657697478e-05 -4.002186339043856265e+02 4.516789518022333305e-01 2.349988436312749618e-01 7.498201839693459103e-01 5.578746510272716286e-01
5.302790935680562804e-05 -4.002186257467384394e+02 4.368011406378001782e-01 2.477750565259055626e-01 8.442645203219703021e-01 5.318583824568228202e-01
5.300377558920972543e-05 -4.002165809647805759e+02 4.581368172749826218e-01 2.465684588987903936e-01 8.483093001577562964e-01 6.204324687814599670e-01
5.289707163665904633e-05 -4.002160961325805602e+02 4.448626636164536574e-01 2.387699559136528260e-01 7.701342328361201472e-01 7.456179948255332590e-01
5.278525428375988466e-05 -4.002157122365487680e+02 4.521815362962194329e-01 2.599125462147083843e-01 7.008899395882457473e-01 7.221592739195039634e-01
5.265512577456875527e-05 -4.002156805238441279e+02 4.478200594623590325e-01 2.434626870194297188e-01 8.413417607704192225e-01 5.057523553329710264e-01
5.252819205990601328e-05 -4.002155940962412615e+02 4.363003275681716642e-01 2.460656598739145162e-01 7.831338581144650091e-01 7.295252579732546261e-01
5.240691087164222440e-05 -4.002154056438336056e+02 4.437476589965290152e-01 2.714151283654258617e-01 7.451686425096587518e-01 7.094560434657924963e-01
5.227729507681548138e-05 -4.002153819650682749e+02 4.493935523040063496e-01 2.366352973833378004e-01 8.673556855451157732e-01 6.518892887699618832e-01
5.215608060226129526e-05 -4.002152033403604037e+02 4.424118453203439438e-01 2.680091877487304486e-01 7.225997090146736301e-01 5.968432161937315961e-01
5.204927668523794923e-05 -4.002147532149004974e+02 4.538558220824024936e-01 2.425087368230361695e-01 8.120829305934177400e-01 5.181855003795934334e-01
5.192131932451388621e-05 -4.002147146305360366e+02 4.458550016806714922e-01 2.370849471530641628e-01 8.602570852509057175e-01 6.745570875614850248e-01
5.180068610620647490e-05 -4.002145407188564263e+02 4.374203042836606881e-01 2.571206057202651829e-01 7.493363163072773725e-01 7.333900556797356973e-01
5.168660317311386527e-05 -4.002142454916377119e+02 4.505197389726416923e-01 2.703075131360119787e-01 8.065886361174159358e-01 5.643303937287768024e-01
5.160314219271900515e-05 -4.002133615474864996e+02 4.515373759097501827e-01 2.634990271518760085e-01 7.589492632939757177e-01 7.340770483384906342e-01
5.149637060159639084e-05 -4.002129327818968250e+02 4.540550298360985781e-01 2.414259692263462653e-01 7.168789649299366351e-01 6.810806834222644657e-01
5.136943233014210671e-05 -4.002129008195200299e+02 4.535440120207028247e-01 2.605513245853326998e-01 6.911675346333536751e-01 6.192785067355875972e-01
5.125026756258564562e-05 -4.002127232745894503e+02 4.489342507194419296e-01 2.508515561013460737e-01 6.924864080020745050e-01 7.264180064445585616e-01
5.116911711137022724e-05 -4.002118079446879051e+02 4.393642837278682323e-01 2.363361332713073970e-01 8.036625605869548439e-01 5.273467990735970501e-01
5.105566306988437052e-05 -4.002115276430402560e+02 4.559986629772291300e-01 2.317778831890396629e-01 7.853351588371612069e-01 5.701922400853336459e-01
5.093400488420162864e-05 -4.002114133404510881e+02 4.378442151364464463e-01 2.400804384863202690e-01 8.060145349935122772e-01 5.298123265512785229e-01
5.081216254086706480e-05 -4.002113083673039000e+02 4.371099516210197877e-01 2.528850612458670155e-01 7.742583301766435833e-01 7.340216521002032035e-01
5.072443927332018324e-05 -4.002105362819239645e+02 4.610730208365043659e-01 2.483135231431175260e-01 8.150197849614245760e-01 6.002798276664960131e-01
5.063613791875183926e-05 -4.002097786038276581e+02 4.439724127785212304e-01 2.424248429875369149e-01 6.996837012351470042e-01 5.983986114806925105e-01
5.052379027946435683e-05 -4.002094997933338050e+02 4.360831755091967854e-01 2.656788485040127989e-01 8.095830371522786395e-01 6.236320653113998080e-01
5.040251448904249073e-05 -4.002094030488393059e+02 4.399484417357363841e-01 2.624046861583572698e-01 7.265579530330161795e-01 7.284173909535711644e-01
5.028394557340591751e-05 -4.002092582606596807e+02 4.433321569537136408e-01 2.524111376063077894e-01 7.739426841535784751e-01 5.307817560553019787e-01
5.017853192052828057e-05 -4.002088568290843114e+02 4.519266723718431966e-01 2.476808380035663282e-01 8.516827255245631445e-01 6.683480965565378185e-01
5.006540560063955740e-05 -4.002086138507199280e+02 4.399291356522259111e-01 2.723539070148148777e-01 7.821674423486034700e-01 6.366102047784862883e-01
5.002794944167859127e-05 -4.002068622752420310e+02 4.452077460812400300e-01 2.702155542919982834e-01 7.887670885330994031e-01 5.664880424043117202e-01
4.992078265444085250e-05 -4.002065067112155816e+02 4.416911486139631360e-01 2.592755938135961058e-01 7.033956943511141535e-01 7.279126760491225756e-01
4.980373455039061677e-05 -4.002063541411370693e+02 4.446505099439594377e-01 2.318007599296321997e-01 7.618231976171065956e-01 7.099879766299315165e-01
4.968284402456495677e-05 -4.002062844304697364e+02 4.563660658290223937e-01 2.345431957309435933e-01 8.624669523131874849e-01 5.638983810846516231e-01
4.956249730465361105e-05 -4.002062096683154095e+02 4.536728163729570329e-01 2.651347448462483269e-01 6.972546582748474497e-01 6.403145166470195493e-01
4.944654665524881204e-05 -4.002060518927784756e+02 4.465629856768718042e-01 2.454014627656841696e-01 8.214886083746646417e-01 5.101465032963403701e-01
4.933131402296657815e-05 -4.002058850610363265e+02 4.605204297731918528e-01 2.536121026645467569e-01 8.185868137275418288e-01 5.972459563504365354e-01
4.923733633632512686e-05 -4.002052919090001524e+02 4.459609151461140786e-01 2.405009246622515917e-01 7.093397183115421889e-01 7.128666786974990899e-01
4.911442211998359806e-05 -4.002052913921260711e+02 4.408808983266488957e-01 2.213223676796970685e-01 8.762789095421972263e-01 5.618749656920445368e-01
4.901981587957518282e-05 -4.002047194912614145e+02 4.350714327505702528e-01 2.443340946498151756e-01 8.051869198795951199e-01 7.056572854441709453e-01
4.889810739042335490e-05 -4.002047054212682156e+02 4.446741636800870534e-01 2.641341249644776346e-01 7.280678017906883071e-01 7.399580998561730016e-01
4.877951789666246698e-05 -4.002046336038060304e+02 4.385909475195757246e-01 2.248962984615367755e-01 7.751154552277975673e-01 6.168490772257587684e-01
4.867045365549432784e-05 -4.002043719684759822e+02 4.487366159454900250e-01 2.582837968579813070e-01 8.503809761557306057e-01 6.573869094465299989e-01
4.856108888505885035e-05 -4.002041215433299612e+02 4.383023484501276656e-01 2.533134693954131045e-01 8.632756280342688271e-01 5.579011127918340751e-01
4.844716088827978227e-05 -4.002039703755050368e+02 4.604253560089682229e-01 2.437086593038694515e-01 8.198280840690553850e-01 5.980646107063584127e-01
4.832684948181622018e-05 -4.002039568172260715e+02 4.390138585283168693e-01 2.477277617427719181e-01 8.187221776164744780e-01 5.261397469542159477e-01
4.821218507308255624e-05 -4.002038323218741880e+02 4.550160063767894614e-01 2.608803932835295214e-01 8.397659449350819427e-01 6.277587124391894591e-01
4.814604239662314134e-05 -4.002027051716781898e+02 4.441268939168124819e-01 2.595948062407422152e-01 7.759960859156652679e-01 5.393400826512622093e-01
4.802701079463149805e-05 -4.002026805358019601e+02 4.422091410204933015e-01 2.249591200854886008e-01 8.799893807657956923e-01 6.013612926670259817e-01
4.792363116695234318e-05 -4.002023353867871833e+02 4.412533534603083063e-01 2.556330042180541828e-01 7.163301647396823624e-01 7.396636976264927554e-01
4.780790076264912638e-05 -4.002022531995673376e+02 4.551835702250746629e-01 2.696329763670290980e-01 8.040455152723006149e-01 6.125057398013236121e-01
4.771172935480694845e-05 -4.002017668472378773e+02 4.441707339272675248e-01 2.339652407913802579e-01 8.799301823723170157e-01 6.279292223510276605e-01
4.760078797746638982e-05 -4.002015947980789292e+02 4.386751772470895427e-01 2.691559242099235139e-01 7.409615031655887307e-01 6.355127142774106286e-01
4.748523624484954651e-05 -4.002015252664983223e+02 4.360033147253857821e-01 2.433734602249509604e-01 8.168136859013895856e-01 5.377413354846335425e-01
4.736824620286097978e-05 -4.002014920204496207e+02 4.452197584915532635e-01 2.505668256520382497e-01 6.761026375910933472e-01 6.421458018284307290e-01
4.725945284078739974e-05 -4.002012914192748667e+02 4.491880209850220296e-01 2.241715306867776980e-01 8.207071694845704535e-01 5.427895569579889168e-01
4.714460047079595121e-05 -4.002012246289227164e+02 4.452848954980344054e-01 2.523743268848306354e-01 8.459262555056935584e-01 6.873700334130742329e-01
4.706267571676905556e-05 -4.002004638740849600e+02 4.536764734506111840e-01 2.342159002281169466e-01 8.458322667691161589e-01 6.477700133259863824e-01
4.695711358869444452e-05 -4.002002094050143910e+02 4.436964865769023048e-01 2.692414972819022201e-01 8.204023674148209766e-01 5.788427894434992060e-01
4.686126913815836489e-05 -4.001997525970007246e+02 4.439151179102120426e-01 2.600698973380454193e-01 7.911762595879840987e-01 5.368841741180235827e-01
4.674970735718353778e-05 -4.001996361173520427e+02 4.542148452813627446e-01 2.561109896462362978e-01 6.916569292065452013e-01 6.365867798764900387e-01
4.670119532740319687e-05 -4.001981743531046050e+02 4.461784515349802027e-01 2.354917206888058057e-01 7.676276319151291716e-01 7.251475331786839673e-01
4.658875637908270733e-05 -4.001980848807274924e+02 4.431694283376542698e-01 2.679723464705517366e-01 7.719647210793555425e-01 5.684916655197069790e-01
4.648400822338281469e-05 -4.001978357690592816e+02 4.447821316796410906e-01 2.209069245496064759e-01 8.438896073897198535e-01 5.440626466023761321e-01
4.638511513191163774e-05 -4.001974655001319547e+02 4.441117520152366160e-01 2.258012998414749006e-01 8.266019492898165621e-01 6.712588302153454922e-01
4.628134170146243993e-05 -4.001972052204660599e+02 4.501147590934035936e-01 2.489192691326952700e-01 6.812476895591308423e-01 6.464648623968006769e-01
4.617144798523415008e-05 -4.001970825152639009e+02 4.542914045190834527e-01 2.702875552200686982e-01 7.393042403752234648e-01 6.640786690204139031e-01
