m0 c1 c2 c3 m_100 m_200 m_300 m_400
1.169462103102885742e+01 -2.787470595446599475e-01 3.048979303988797795e+00 1.449549129386408453e+00 1.460994210760322609e+01 1.545372768683168729e+01 1.557406251902115102e+01 1.495574527685890764e+01
1.210973714932155332e+01 -2.046226512036991352e+00 4.820546001407153724e+00 -5.964723718791375973e-02 1.453870088274663352e+01 1.565300615633980819e+01 1.564690307635698119e+01 1.469697221396942410e+01
1.019300871375538620e+01 7.436454221032384737e-02 4.541126543488179124e+00 1.501383597037630580e+00 1.475359319002074798e+01 1.568987481568258247e+01 1.554964782871797802e+01 1.445878893543624777e+01
1.201687031052386700e+01 4.354504977628792517e-02 2.259552354659877693e+00 1.824562892921886004e+00 1.464169548132698395e+01 1.540948740808287809e+01 1.563522637416440553e+01 1.521781416541787024e+01
1.315119146092560065e+01 -2.128955348290253013e+00 3.918784362764508700e+00 -4.174100460391230172e-01 1.459519682100840754e+01 1.552552714119809352e+01 1.554997284350682207e+01 1.482252150464662321e+01
1.023440734084924308e+01 1.379646430426276993e+00 2.887474664184141560e+00 2.688475436219322390e+00 1.487294867359724471e+01 1.558932264460132977e+01 1.560307165114159389e+01 1.486093953046781024e+01
1.331684005216296285e+01 -1.471849901161032648e+00 3.280684055191152027e+00 -3.076196913954252210e-01 1.481326109856423123e+01 1.551822124144227644e+01 1.546272044240425991e+01 1.479986260181593494e+01
1.121630303736054479e+01 2.121033557186677854e-01 3.165162315343719612e+00 1.687928431588812117e+00 1.474471966131800471e+01 1.553389288613484354e+01 1.556800046725951603e+01 1.485270452389397100e+01
1.110927803585351370e+01 8.355334907459717186e-01 2.432547532947387126e+00 2.107766810141836089e+00 1.467764111218698275e+01 1.532702744203077572e+01 1.538734938972137911e+01 1.480553666756004816e+01
1.055316918563784689e+01 5.570037569692960489e-01 3.612772996665897907e+00 1.751751649557329316e+00 1.480169475041800098e+01 1.556627312213944769e+01 1.546817821379652003e+01 1.457156068546822780e+01
1.099896587740654930e+01 2.115876633422821840e-01 3.207141250490991524e+00 1.769176605582014616e+00 1.459035110483568332e+01 1.540750138666340696e+01 1.545924342863405165e+01 1.474200725778826637e+01
1.153739194713826066e+01 6.662703091314341464e-01 2.403149712675267224e+00 1.824494782026347295e+00 1.483847234178110419e+01 1.545126705374265441e+01 1.548458141872838389e+01 1.490964059078021187e+01
1.016121690487105411e+01 7.058307074862231190e-01 3.580420349129894930e+00 2.249493614346253167e+00 1.467412383823909039e+01 1.553413206458679241e+01 1.553524760069612931e+01 1.467786903433834667e+01
1.124466852031304498e+01 4.927071763126651405e-01 2.715713943451786960e+00 2.003512692788124383e+00 1.472653555978961037e+01 1.547441634775831787e+01 1.556933000986455795e+01 1.496202564807276403e+01
1.084346539043781021e+01 1.417164964617292355e-01 3.568655561971660006e+00 1.632588996646502366e+00 1.464788128538508616e+01 1.548829163367615536e+01 1.547955621324500086e+01 1.465973264156209055e+01
1.029540266689697958e+01 9.019347041513636754e-01 3.103617088099744237e+00 2.679815457182794347e+00 1.470029841694019623e+01 1.557146104327656211e+01 1.569207930151462627e+01 1.497972063266756848e+01
1.230966132702555882e+01 -5.799286988662561981e-01 3.037196727640996130e+00 7.967885060208992343e-01 1.473687210568187922e+01 1.547839017656521499e+01 1.550486613730840979e+01 1.487011795322149865e+01
1.096296420461995069e+01 6.082355087188950904e-02 3.631401305062491147e+00 1.562810781793736226e+00 1.472871157995146341e+01 1.557914951260620384e+01 1.556658679850209381e+01 1.473656278813926157e+01
1.150290896233763860e+01 7.333678839558110951e-01 2.208280476623553312e+00 2.227181866956334133e+00 1.482196461740513094e+01 1.550685363249400694e+01 1.565528043508512646e+01 1.516873119390277935e+01
1.080237741761335712e+01 5.754470525085064736e-01 2.933685245607350112e+00 2.141572006225807456e+00 1.459444243730694346e+01 1.538401802536662899e+01 1.546809652760710208e+01 1.480119776108552188e+01
1.001199317370494057e+01 1.871568433667381015e+00 2.151696502288695356e+00 3.575318021921273015e+00 1.472324783537090553e+01 1.546739331128162931e+01 1.567367506219734530e+01 1.514567033872781998e+01
1.034717954149311225e+01 9.623418162216506033e-01 2.943172475806967725e+00 2.610383835273301756e+00 1.464125136008206596e+01 1.545731966367356236e+01 1.556060242942905703e+01 1.487292652243447222e+01
1.041559173700458096e+01 1.744376293597046157e+00 2.145233720577099490e+00 2.951044142890692612e+00 1.480622428904815813e+01 1.540874191255277026e+01 1.547935723394304119e+01 1.490386156343987878e+01
1.024663309711250392e+01 7.296098472868202123e-01 3.284913206206713454e+00 2.456357049985111729e+00 1.458689963416574287e+01 1.546393290734417292e+01 1.555015595223347091e+01 1.479413267649169939e+01
1.459872418448376585e+01 -3.549017112462769852e+00 4.328962498574938422e+00 -1.917980436381638398e+00 1.466434649089655728e+01 1.561178505311075604e+01 1.557421122429832927e+01 1.482608499210730102e+01
1.001635281337816430e+01 5.501144412152321195e-01 3.969680043924920909e+00 2.143208128461564499e+00 1.470085525380080327e+01 1.561961557230807784e+01 1.558955370202523127e+01 1.464174349144400011e+01
1.459872418448376585e+01 -3.549017112462769852e+00 4.328962498574938422e+00 -1.917980436381638398e+00 1.466434649089655728e+01 1.561178505311075604e+01 1.557421122429832927e+01 1.482608499210730102e+01
1.208253583787196206e+01 -1.906702047414619017e-01 2.829225285888396613e+00 1.308334701114993948e+00 1.483580661313050975e+01 1.558965890808318555e+01 1.567201815823937672e+01 1.508107801194904063e+01
1.095450741787526105e+01 -4.333583579091939697e-01 3.865950776489519569e+00 1.555874149428245090e+00 1.448887797661871701e+01 1.550129843793267881e+01 1.559856026120806050e+01 1.479655056607366781e+01
1.067803169855100620e+01 8.681230223069427154e-01 2.812254672467650707e+00 2.387330641615895033e+00 1.470100639773181150e+01 1.546481882946168440e+01 1.554848791411662212e+01 1.488856869704677521e+01
1.097331796830304995e+01 5.701691941692725862e-01 3.013586474142949001e+00 1.960579301631799609e+00 1.477247815293504729e+01 1.552188099717097813e+01 1.554811069406534330e+01 1.483889387158353124e+01
1.404312025264369623e+01 -2.357018862536575554e+00 3.445522545889623700e+00 -9.251293054763909396e-01 1.470337587000625845e+01 1.549791930491380398e+01 1.550214749127085589e+01 1.488881819462506506e+01
1.753278335072389638e+01 -5.589378178125872232e+00 4.136322785734966700e+00 -4.280351869817664578e+00 1.486083967195684785e+01 1.568281225929406908e+01 1.559107271361133762e+01 1.500479799006925141e+01
1.382012168173370448e+01 -2.928269721397231962e+00 3.995981597787729100e+00 -9.839749753970874480e-01 1.444292420191956872e+01 1.544320692261752370e+01 1.552753820641537530e+01 1.486353384890385954e+01
1.137875267131503598e+01 -1.210655344459043548e+00 4.594505125319873429e+00 5.898394453435535922e-01 1.455648245301234667e+01 1.559671391978429966e+01 1.556087845215757426e+01 1.459145595742764456e+01
1.036418928606631518e+01 7.435390986527217194e-01 3.440526289842040342e+00 2.179175270024495958e+00 1.476408865984410568e+01 1.557743145009374075e+01 1.556495030905336208e+01 1.473077631094102458e+01
1.140245939670029607e+01 4.889994292559656230e-01 2.563359646096714073e+00 1.995801870510545584e+00 1.474409882789467474e+01 1.547292721439920093e+01 1.558466018473386328e+01 1.501919636069952269e+01
1.112918029178654500e+01 8.288554223249668951e-01 2.436935235383350218e+00 2.224313703001406850e+00 1.473335936356223819e+01 1.541795621096834523e+01 1.551180800002797433e+01 1.494374331412452861e+01
1.157716162540517146e+01 -4.179505971705346212e-01 3.271403319534748277e+00 1.577926985277160910e+00 1.460760270364472291e+01 1.555212618886930898e+01 1.572099190640598465e+01 1.508273156181885710e+01
1.209533485594952040e+01 -8.702717616783903765e-01 3.949707992851417160e+00 1.584511050144037370e-01 1.486436933386507953e+01 1.561330179631745096e+01 1.543823666043964593e+01 1.453162648018078507e+01
1.583770658491508243e+01 -3.756727969235965858e+00 3.514686576820931663e+00 -2.585058189488042224e+00 1.478486028632935145e+01 1.550590541912869469e+01 1.543846975288449030e+01 1.487599571978992330e+01
1.133300285797853491e+01 4.978680880152541732e-01 2.533682692282781090e+00 2.078902816777548068e+00 1.468325796048451792e+01 1.542957610707361482e+01 1.556522938582400073e+01 1.501604102831485577e+01
1.001603351819130161e+01 1.136200751403386278e+00 3.297262538624654127e+00 2.570073411640903416e+00 1.476293181374486707e+01 1.556126497000309783e+01 1.556280969808141990e+01 1.473976580313479801e+01
1.226588706453758881e+01 -5.924428422700689367e-01 2.961162305083828272e+00 8.855480425621564677e-01 1.464377001054473837e+01 1.540482666011978097e+01 1.546825900096351170e+01 1.486729241365829779e+01
1.140829410971364588e+01 2.480946996732740217e-01 2.603960343172344594e+00 2.006681359091157191e+00 1.457669790545662991e+01 1.537984526331263169e+01 1.555771568727601029e+01 1.502793322006444576e+01
1.332945217031688045e+01 -1.109653711763215256e+00 2.592238179900196116e+00 3.135916321322014255e-01 1.473963666838244713e+01 1.543885429188626723e+01 1.553358616343616916e+01 1.506514043646019019e+01
1.410052534281758341e+01 -2.608671728419722058e+00 3.773399293602190951e+00 -1.287273739271125095e+00 1.471047721582602996e+01 1.551091426169680076e+01 1.544761173079172600e+01 1.474888863921715298e+01
1.010632603106620664e+01 1.253028206143591561e+00 2.718267449960343640e+00 3.032599110198004766e+00 1.459552293046010618e+01 1.542395784448970097e+01 1.558824665637740026e+01 1.495721661814594405e+01
1.058309622730938671e+01 5.997174506588454079e-01 3.194402831375215968e+00 2.320157619336409738e+00 1.468464052001567666e+01 1.554849281116729642e+01 1.564437849425216065e+01 1.492192003439456371e+01
1.119211558243119597e+01 8.758755728392291218e-01 2.205552393309709203e+00 2.527609861117669610e+00 1.473206099602633046e+01 1.546198624132112087e+01 1.565347177721484329e+01 1.517599746042400888e+01
1.009496509441731860e+01 1.618724378986717838e+00 2.658428341581320353e+00 2.825580999123477710e+00 1.478687096528619627e+01 1.544900090894822142e+01 1.546010921494544199e+01 1.475203491167105341e+01
1.065172120498447939e+01 7.847636318630435426e-01 3.012048189416663746e+00 2.116099032355936771e+00 1.468939264898936869e+01 1.542323153986562900e+01 1.543207069357403327e+01 1.470092602114552705e+01
1.071407390338192300e+01 1.497490074768197843e+00 2.279510235477719249e+00 2.488313597268589916e+00 1.485510212714957845e+01 1.541109626954515122e+01 1.540782751546769092e+01 1.478764359100928516e+01
1.112272420307257548e+01 3.453012550334086939e-01 3.121438142423787809e+00 1.820324679025976167e+00 1.477308388183561760e+01 1.555768087197218996e+01 1.559591749073823408e+01 1.488302826102693288e+01
1.314169868686895271e+01 -1.504515591197350233e+00 3.063600669905214957e+00 3.382986682135893375e-01 1.462741593703408860e+01 1.549795303710878969e+01 1.565541961680205674e+01 1.513455104682762453e+01
1.139441608921085702e+01 2.980079425362003320e-01 2.999014871056580489e+00 1.619219192917292105e+00 1.482971201613182899e+01 1.555628799955300678e+01 1.556674235991523148e+01 1.487296073966799170e+01
1.072981540006077061e+01 -1.529514810797927282e-02 3.885637668206321393e+00 1.723566952836389277e+00 1.470494094988466038e+01 1.565157229295750518e+01 1.567495549652229414e+01 1.480807075799726036e+01
1.047665908242868582e+01 1.127040591065179953e+00 2.685523125929805133e+00 2.633660690150756878e+00 1.469625919482530918e+01 1.544316283743653884e+01 1.553671883310021329e+01 1.489170024343414589e+01
1.291610976012746015e+01 -1.513380959874343290e+00 3.536815939814886178e+00 -1.907245904495447064e-02 1.469559294161877716e+01 1.552344571678634466e+01 1.552918462331772531e+01 1.483741076549109472e+01
1.129821430439340268e+01 2.852778916645704044e-01 2.861189760765149970e+00 1.860609502059954679e+00 1.467901372737940946e+01 1.546095056174331184e+01 1.555780369987447465e+01 1.493283128388284453e+01
1.031850697271053541e+01 5.783803451088775915e-01 3.406335555589253161e+00 2.432911968296796346e+00 1.462485728612943703e+01 1.555128364173731370e+01 1.565939743207591306e+01 1.489574116056528119e+01
1.741523499427645305e+01 -5.132425411634185863e+00 3.332290803560791659e+00 -3.589879943321006905e+00 1.466115839729692993e+01 1.545718017668123601e+01 1.552165880287889976e+01 1.515189334361921425e+01
1.619666688673762067e+01 -3.789217611631946703e+00 3.133267824873108509e+00 -2.535915656914282224e+00 1.479450195664202816e+01 1.549354745746905948e+01 1.549364947773945289e+01 1.504835939198462214e+01
1.063495821879809000e+01 4.406937796190586454e-01 3.306810425537848985e+00 2.010078749758550387e+00 1.459469609796550671e+01 1.542823732338493947e+01 1.547016877028553061e+01 1.471036029498808517e+01
1.238760134684009095e+01 -4.680783512827684234e-01 3.059974158225282181e+00 6.260353591575746890e-01 1.487818529229293674e+01 1.554338127325791419e+01 1.548853053716682204e+01 1.480625733464187554e+01
1.128165660111113588e+01 9.843347278459120275e-01 2.041992694200230218e+00 2.455152820820119430e+00 1.474945259829474509e+01 1.540980394727716174e+01 1.556994028669048546e+01 1.510855581706555917e+01
1.155201649135808140e+01 -7.134073742858877409e-01 3.905050528356120765e+00 1.061304187503626650e+00 1.471318671207119166e+01 1.566807710334708048e+01 1.570319968094715080e+01 1.488530436297464554e+01
1.684643028423761280e+01 -4.576520492421998654e+00 3.318806389136197410e+00 -3.047653667705178648e+00 1.474707320087672002e+01 1.554094129026785964e+01 1.559994305124701874e+01 1.519236974811362195e+01
1.164227517659205091e+01 -9.615603311365692463e-01 4.138589857897374102e+00 6.722198405067221216e-01 1.466423172320600798e+01 1.560537115582612699e+01 1.557562690034019859e+01 1.469454361412582344e+01
1.551630009481862871e+01 -2.887310537422168366e+00 2.903608205062926828e+00 -1.709128483698620471e+00 1.497580995676575988e+01 1.563202710807227191e+01 1.563305225911886964e+01 1.517754402190975505e+01
1.051466946369308886e+01 1.846737104589909251e+00 1.866979146185830274e+00 3.164785231994764914e+00 1.481946788630712319e+01 1.542129055885222044e+01 1.555473369954029650e+01 1.506176347800691318e+01
1.088736227995808115e+01 8.704015592676572766e-01 2.792818472266571206e+00 2.055547318305645632e+00 1.478748111993264835e+01 1.545485845522462753e+01 1.544860808654397566e+01 1.475463567025827771e+01
1.173622398572211445e+01 -9.141775723749780980e-01 4.013041537583429630e+00 6.008931611321060018e-01 1.466604328392988776e+01 1.555924892267672099e+01 1.551121706159096014e+01 1.464742939741297256e+01
1.122498359075449414e+01 -3.463598673098466918e-02 3.427500111754415713e+00 1.576911326438260375e+00 1.473112382491157391e+01 1.558792098176008878e+01 1.563011652566684617e+01 1.487609135006586669e+01
1.098507976583661261e+01 6.824909388787148146e-02 3.413631193010553844e+00 1.831992490567987630e+00 1.465258921643970069e+01 1.555126574068055945e+01 1.563648365544474039e+01 1.489678074636887217e+01
1.279331792504731879e+01 -1.001162160561108294e+00 3.181064238621331697e+00 3.336258009923014356e-01 1.482538719633974544e+01 1.556950089511721202e+01 1.556999123289929798e+01 1.492086415271356614e+01
1.011069546374485739e+01 1.593318506996306283e+00 2.709849625219726832e+00 2.903541593717775982e+00 1.485086995420431677e+01 1.554802861248611556e+01 1.558177061203684310e+01 1.487347614979966792e+01
1.141251894387418631e+01 7.954567398487615293e-01 2.181198706434896550e+00 2.268721569679247096e+00 1.477595421062655667e+01 1.545223574186424820e+01 1.559780679756203625e+01 1.511185776712163786e+01
1.181229463581046346e+01 3.530680321752512896e-01 2.279984020619789220e+00 1.782787671189742795e+00 1.471474133297389386e+01 1.538774062524321273e+01 1.551230247753180436e+01 1.502574508129722020e+01
1.055197255432372216e+01 1.364564697592493658e+00 2.328544902900988589e+00 2.829351057624073462e+00 1.472968613954526518e+01 1.542425594701542124e+01 1.554680905928418966e+01 1.497833123791818544e+01
1.044072016776996925e+01 6.793566768647352205e-01 3.603382578240454492e+00 1.901111646143666789e+00 1.483742488162199180e+01 1.560923590033226205e+01 1.551897409244425674e+01 1.461933475457300169e+01
